,winDiff,pk,coverage,purity,recall,precision,episode,season
KMeans,0.153,0.085,0.947,0.96,0.949,0.962,6,2
KMeans,0.516,0.371,0.947,0.96,0.095,0.071,6,2
KMeans,0.582,0.0,0.716,0.888,0.21,0.216,6,2
KMeans,0.138,0.078,0.955,0.96,0.957,0.962,6,2
KMeans,0.453,0.34,0.955,0.96,0.095,0.083,6,2
KMeans,0.335,0.005,0.688,0.826,0.047,0.083,6,2
KMeans,0.142,0.081,0.951,0.96,0.953,0.962,6,2
KMeans,0.459,0.321,0.951,0.96,0.095,0.077,6,2
specteral,0.809,0.008,0.72,0.815,0.6,0.528,6,2
specteral,0.146,0.078,0.958,0.96,0.959,0.961,6,2
specteral,0.531,0.426,0.958,0.96,0.048,0.045,6,2
specteral,0.582,0.0,0.728,0.796,0.34,0.352,6,2
specteral,0.138,0.079,0.96,0.96,0.959,0.959,6,2
specteral,0.583,0.46,0.96,0.96,0.0,0.0,6,2
specteral,0.582,0.0,0.73,0.8,0.212,0.179,6,2
specteral,0.127,0.07,0.962,0.96,0.965,0.963,6,2
specteral,0.519,0.393,0.962,0.96,0.095,0.1,6,2
affinity,8.325,0.141,0.913,0.686,0.08,0.047,6,2
affinity,0.081,0.045,0.979,0.96,0.986,0.967,6,2
affinity,0.397,0.288,0.979,0.96,0.19,0.364,6,2
affinity,0.408,0.008,0.783,0.794,0.151,0.134,6,2
affinity,0.123,0.068,0.968,0.96,0.969,0.961,6,2
affinity,0.514,0.383,0.968,0.96,0.048,0.059,6,2
affinity,0.463,0.005,0.813,0.796,0.154,0.138,6,2
affinity,0.123,0.072,0.968,0.96,0.967,0.959,6,2
affinity,0.401,0.292,0.968,0.96,0.0,0.0,6,2
KMeans,4.05,0.015,0.675,0.851,0.016,0.04,7,2
KMeans,0.159,0.084,0.943,0.958,0.948,0.963,7,2
KMeans,0.509,0.355,0.943,0.958,0.182,0.133,7,2
KMeans,3.494,0.011,0.755,0.816,0.232,0.19,7,2
KMeans,0.151,0.078,0.956,0.958,0.958,0.96,7,2
KMeans,0.425,0.354,0.956,0.958,0.091,0.087,7,2
KMeans,2.169,0.053,0.728,0.826,0.051,0.068,7,2
KMeans,0.14,0.075,0.952,0.958,0.958,0.964,7,2
KMeans,0.456,0.359,0.952,0.958,0.182,0.16,7,2
KMeans,1.652,0.175,0.701,0.869,0.069,0.092,8,2
KMeans,0.159,0.092,0.943,0.957,0.945,0.959,8,2
KMeans,0.448,0.303,0.943,0.957,0.091,0.069,8,2
KMeans,2.031,0.183,0.701,0.855,0.202,0.194,8,2
KMeans,0.151,0.088,0.947,0.957,0.949,0.959,8,2
KMeans,0.44,0.351,0.947,0.957,0.091,0.074,8,2
KMeans,1.84,0.179,0.742,0.896,0.201,0.193,8,2
KMeans,0.147,0.08,0.947,0.957,0.953,0.963,8,2
KMeans,0.424,0.325,0.947,0.957,0.182,0.148,8,2
specteral,2.5,0.222,0.83,0.686,0.043,0.001,8,2
specteral,0.127,0.066,0.977,0.957,0.976,0.956,8,2
specteral,0.514,0.427,0.977,0.957,0.0,0.0,8,2
specteral,33.594,0.533,0.775,0.756,0.043,0.001,8,2
specteral,0.123,0.066,0.969,0.957,0.971,0.96,8,2
specteral,0.472,0.381,0.969,0.957,0.091,0.125,8,2
specteral,2.648,0.179,0.775,0.752,0.043,0.001,8,2
specteral,0.135,0.07,0.969,0.957,0.969,0.958,8,2
specteral,0.468,0.381,0.969,0.957,0.045,0.062,8,2
affinity,29.852,0.494,0.832,0.701,0.043,0.001,8,2
affinity,0.112,0.059,0.977,0.957,0.98,0.96,8,2
affinity,0.526,0.439,0.977,0.957,0.091,0.167,8,2
affinity,3.648,0.16,0.754,0.779,0.043,0.011,8,2
affinity,0.115,0.064,0.967,0.957,0.971,0.962,8,2
affinity,0.466,0.355,0.967,0.957,0.136,0.176,8,2
affinity,2.535,0.198,0.707,0.758,0.043,0.001,8,2
affinity,0.147,0.076,0.963,0.957,0.963,0.957,8,2
affinity,0.596,0.485,0.963,0.957,0.045,0.053,8,2
KMeans,0.514,0.009,0.758,0.791,0.1,0.118,9,2
KMeans,0.163,0.089,0.947,0.95,0.951,0.955,9,2
KMeans,0.528,0.418,0.947,0.95,0.143,0.133,9,2
KMeans,0.636,0.019,0.834,0.815,0.118,0.081,9,2
KMeans,0.152,0.089,0.954,0.95,0.955,0.951,9,2
KMeans,0.399,0.295,0.954,0.95,0.071,0.077,9,2
KMeans,0.514,0.009,0.743,0.806,0.121,0.143,9,2
KMeans,0.173,0.093,0.947,0.95,0.949,0.953,9,2
KMeans,0.512,0.417,0.947,0.95,0.107,0.1,9,2
KMeans,0.472,0.047,0.698,0.77,0.109,0.142,10,2
KMeans,0.207,0.121,0.936,0.943,0.932,0.939,10,2
KMeans,0.57,0.416,0.936,0.943,0.0,0.0,10,2
KMeans,0.715,0.059,0.732,0.819,0.206,0.207,10,2
KMeans,0.186,0.113,0.936,0.943,0.937,0.943,10,2
KMeans,0.488,0.377,0.936,0.943,0.074,0.067,10,2
KMeans,0.906,0.064,0.702,0.798,0.188,0.215,10,2
KMeans,0.207,0.115,0.934,0.943,0.935,0.943,10,2
KMeans,0.518,0.39,0.934,0.943,0.074,0.065,10,2
specteral,25.647,0.415,0.849,0.6,0.071,0.036,10,2
specteral,0.143,0.085,0.964,0.943,0.966,0.945,10,2
specteral,0.497,0.392,0.964,0.943,0.074,0.118,10,2
specteral,22.63,0.432,0.84,0.579,0.036,0.008,10,2
specteral,0.151,0.081,0.968,0.943,0.971,0.945,10,2
specteral,0.627,0.496,0.968,0.943,0.074,0.133,10,2
specteral,5.268,0.254,0.798,0.604,0.036,0.008,10,2
specteral,0.168,0.089,0.964,0.943,0.964,0.943,10,2
specteral,0.579,0.459,0.964,0.943,0.037,0.059,10,2
affinity,4.391,0.182,0.9,0.715,0.036,0.013,10,2
affinity,0.13,0.077,0.968,0.943,0.973,0.947,10,2
affinity,0.427,0.318,0.968,0.943,0.111,0.2,10,2
affinity,2.094,0.093,0.86,0.704,0.036,0.03,10,2
affinity,0.13,0.074,0.962,0.943,0.971,0.951,10,2
affinity,0.432,0.329,0.962,0.943,0.185,0.278,10,2
affinity,2.247,0.093,0.9,0.77,0.071,0.041,10,2
affinity,0.16,0.087,0.962,0.943,0.964,0.945,10,2
affinity,0.393,0.288,0.962,0.943,0.074,0.111,10,2
