,winDiff,pk,coverage,purity,recall,precision,episode,season
affinity,1.347,0.027,0.76,0.87,0.073,0.078,7,2
affinity,0.102,0.054,0.966,0.971,0.969,0.975,7,2
affinity,0.436,0.304,0.966,0.971,0.154,0.129,7,2
KMeans,1.41,0.027,0.775,0.85,0.151,0.16,8,2
KMeans,0.13,0.065,0.959,0.967,0.962,0.97,8,2
KMeans,0.48,0.328,0.959,0.967,0.136,0.111,8,2
KMeans,3.452,0.106,0.862,0.825,0.116,0.085,8,2
KMeans,0.106,0.054,0.97,0.967,0.973,0.97,8,2
KMeans,0.334,0.247,0.97,0.967,0.136,0.15,8,2
KMeans,0.19,0.013,0.82,0.856,0.068,0.082,8,2
KMeans,0.112,0.061,0.961,0.967,0.966,0.972,8,2
KMeans,0.393,0.244,0.961,0.967,0.182,0.154,8,2
specteral,1.355,0.032,0.787,0.818,0.479,0.474,8,2
specteral,0.112,0.061,0.967,0.967,0.969,0.969,8,2
specteral,0.455,0.372,0.967,0.967,0.091,0.091,8,2
specteral,2.605,0.052,0.758,0.821,0.245,0.267,8,2
specteral,0.121,0.067,0.964,0.967,0.964,0.967,8,2
specteral,0.458,0.38,0.964,0.967,0.045,0.042,8,2
specteral,1.229,0.029,0.766,0.781,0.544,0.483,8,2
specteral,0.106,0.059,0.968,0.967,0.97,0.969,8,2
specteral,0.523,0.453,0.968,0.967,0.091,0.095,8,2
affinity,4.753,0.136,0.926,0.669,0.043,0.019,8,2
affinity,0.076,0.041,0.983,0.967,0.987,0.971,8,2
affinity,0.368,0.303,0.983,0.967,0.136,0.273,8,2
affinity,0.341,0.02,0.832,0.803,0.412,0.394,8,2
affinity,0.097,0.051,0.97,0.967,0.975,0.972,8,2
affinity,0.337,0.281,0.97,0.967,0.182,0.2,8,2
affinity,1.496,0.029,0.708,0.849,0.695,0.678,8,2
affinity,0.118,0.064,0.967,0.967,0.967,0.967,8,2
affinity,0.39,0.323,0.967,0.967,0.045,0.045,8,2
KMeans,0.73,0.09,0.786,0.901,0.043,0.042,1,3
KMeans,0.102,0.052,0.968,0.976,0.969,0.977,1,3
KMeans,0.411,0.278,0.968,0.976,0.091,0.069,1,3
KMeans,0.604,0.073,0.714,0.904,0.054,0.055,1,3
KMeans,0.091,0.05,0.966,0.976,0.969,0.979,1,3
KMeans,0.458,0.316,0.966,0.976,0.182,0.129,1,3
KMeans,0.73,0.088,0.704,0.871,0.041,0.04,1,3
KMeans,0.098,0.052,0.966,0.976,0.968,0.978,1,3
KMeans,0.486,0.334,0.966,0.976,0.136,0.097,1,3
specteral,0.685,0.083,0.733,0.884,0.351,0.353,1,3
specteral,0.089,0.046,0.972,0.976,0.975,0.978,1,3
specteral,0.465,0.362,0.972,0.976,0.136,0.12,1,3
specteral,0.739,0.095,0.725,0.934,0.048,0.037,1,3
specteral,0.096,0.053,0.964,0.976,0.967,0.978,1,3
specteral,0.428,0.274,0.964,0.976,0.136,0.094,1,3
specteral,0.228,0.026,0.687,0.868,0.068,0.081,1,3
specteral,0.085,0.047,0.969,0.976,0.973,0.979,1,3
specteral,0.503,0.381,0.969,0.976,0.182,0.143,1,3
affinity,0.685,0.083,0.788,0.903,0.269,0.231,1,3
affinity,0.094,0.048,0.972,0.976,0.974,0.977,1,3
affinity,0.411,0.307,0.972,0.976,0.091,0.08,1,3
affinity,0.712,0.086,0.557,0.918,0.082,0.08,1,3
affinity,0.116,0.063,0.959,0.976,0.959,0.976,1,3
affinity,0.586,0.45,0.959,0.976,0.045,0.027,1,3
affinity,0.754,0.099,0.775,0.915,0.271,0.241,1,3
affinity,0.073,0.043,0.972,0.976,0.976,0.979,1,3
affinity,0.365,0.285,0.972,0.976,0.182,0.16,1,3
KMeans,1.167,0.086,0.819,0.863,0.139,0.154,2,3
KMeans,0.089,0.051,0.969,0.973,0.972,0.976,2,3
KMeans,0.359,0.276,0.969,0.973,0.13,0.115,2,3
KMeans,0.741,0.033,0.811,0.844,0.133,0.147,2,3
KMeans,0.094,0.052,0.971,0.973,0.972,0.975,2,3
KMeans,0.389,0.315,0.971,0.973,0.087,0.08,2,3
KMeans,0.818,0.047,0.82,0.865,0.111,0.149,2,3
KMeans,0.089,0.049,0.971,0.973,0.973,0.976,2,3
KMeans,0.334,0.275,0.971,0.973,0.13,0.12,2,3
specteral,0.249,0.012,0.767,0.881,0.115,0.134,2,3
specteral,0.115,0.06,0.962,0.973,0.964,0.974,2,3
specteral,0.444,0.312,0.962,0.973,0.087,0.062,2,3
specteral,0.259,0.013,0.743,0.866,0.29,0.317,2,3
specteral,0.099,0.058,0.967,0.973,0.967,0.973,2,3
specteral,0.384,0.315,0.967,0.973,0.043,0.036,2,3
specteral,0.063,0.002,0.871,0.854,0.378,0.356,2,3
specteral,0.075,0.047,0.973,0.973,0.976,0.976,2,3
specteral,0.325,0.235,0.973,0.973,0.13,0.13,2,3
affinity,0.787,0.045,0.857,0.767,0.046,0.032,2,3
affinity,0.089,0.046,0.979,0.973,0.979,0.974,2,3
affinity,0.418,0.376,0.979,0.973,0.043,0.056,2,3
affinity,0.262,0.011,0.632,0.86,0.247,0.259,2,3
affinity,0.118,0.063,0.959,0.973,0.96,0.974,2,3
affinity,0.565,0.446,0.959,0.973,0.087,0.057,2,3
affinity,0.293,0.012,0.703,0.901,0.398,0.423,2,3
affinity,0.101,0.056,0.964,0.973,0.966,0.976,2,3
affinity,0.395,0.308,0.964,0.973,0.13,0.097,2,3
KMeans,0.309,0.028,0.615,0.855,0.045,0.063,4,3
KMeans,0.074,0.04,0.971,0.981,0.974,0.984,4,3
KMeans,0.538,0.414,0.971,0.981,0.19,0.125,4,3
KMeans,0.459,0.042,0.733,0.851,0.223,0.232,4,3
KMeans,0.065,0.035,0.975,0.981,0.979,0.985,4,3
KMeans,0.383,0.293,0.975,0.981,0.238,0.179,4,3
KMeans,0.22,0.02,0.693,0.871,0.184,0.214,4,3
KMeans,0.077,0.04,0.973,0.981,0.975,0.983,4,3
KMeans,0.508,0.339,0.973,0.981,0.143,0.1,4,3
specteral,0.02,0.002,0.68,0.888,0.156,0.171,4,3
specteral,0.072,0.04,0.972,0.981,0.975,0.984,4,3
specteral,0.498,0.36,0.972,0.981,0.19,0.129,4,3
specteral,0.429,0.039,0.676,0.89,0.06,0.071,4,3
specteral,0.083,0.046,0.971,0.981,0.972,0.981,4,3
specteral,0.556,0.412,0.971,0.981,0.048,0.031,4,3
specteral,0.25,0.023,0.701,0.903,0.055,0.075,4,3
specteral,0.063,0.038,0.974,0.981,0.977,0.984,4,3
specteral,0.448,0.342,0.974,0.981,0.19,0.138,4,3
affinity,0.69,0.071,0.661,0.833,0.294,0.315,4,3
affinity,0.086,0.044,0.975,0.981,0.974,0.981,4,3
affinity,0.597,0.494,0.975,0.981,0.0,0.0,4,3
affinity,0.554,0.054,0.636,0.89,0.021,0.03,4,3
affinity,0.074,0.041,0.967,0.981,0.972,0.986,4,3
affinity,0.55,0.376,0.967,0.981,0.286,0.162,4,3
affinity,0.554,0.054,0.576,0.939,0.019,0.027,4,3
affinity,0.085,0.045,0.963,0.981,0.968,0.986,4,3
affinity,0.631,0.435,0.963,0.981,0.286,0.146,4,3
KMeans,0.588,0.12,0.707,0.902,0.019,0.024,5,3
KMeans,0.078,0.044,0.969,0.98,0.972,0.983,5,3
KMeans,0.526,0.308,0.969,0.98,0.154,0.098,5,3
KMeans,0.041,0.008,0.738,0.872,0.076,0.083,5,3
KMeans,0.081,0.044,0.973,0.98,0.974,0.981,5,3
KMeans,0.441,0.257,0.973,0.98,0.077,0.056,5,3
KMeans,0.064,0.013,0.765,0.878,0.087,0.088,5,3
KMeans,0.074,0.038,0.977,0.98,0.979,0.982,5,3
KMeans,0.425,0.293,0.977,0.98,0.115,0.097,5,3
specteral,0.671,0.137,0.692,0.843,0.048,0.052,5,3
specteral,0.078,0.04,0.974,0.98,0.976,0.983,5,3
specteral,0.486,0.337,0.974,0.98,0.154,0.114,5,3
specteral,0.034,0.007,0.705,0.921,0.058,0.08,5,3
specteral,0.069,0.036,0.971,0.98,0.977,0.986,5,3
specteral,0.479,0.307,0.971,0.98,0.308,0.211,5,3
specteral,0.105,0.021,0.705,0.896,0.072,0.076,5,3
specteral,0.077,0.041,0.973,0.98,0.976,0.983,5,3
specteral,0.48,0.31,0.973,0.98,0.154,0.111,5,3
affinity,0.034,0.007,0.701,0.904,0.059,0.075,5,3
affinity,0.068,0.037,0.974,0.98,0.978,0.985,5,3
affinity,0.497,0.358,0.974,0.98,0.231,0.171,5,3
affinity,0.647,0.134,0.613,0.932,0.004,0.022,5,3
affinity,0.092,0.047,0.966,0.98,0.969,0.983,5,3
affinity,0.61,0.404,0.966,0.98,0.154,0.089,5,3
affinity,0.647,0.134,0.591,0.935,0.004,0.022,5,3
affinity,0.098,0.051,0.965,0.98,0.966,0.981,5,3
affinity,0.598,0.406,0.965,0.98,0.077,0.043,5,3
KMeans,0.169,0.009,0.755,0.841,0.364,0.403,7,3
KMeans,0.085,0.048,0.972,0.976,0.973,0.978,7,3
KMeans,0.438,0.336,0.972,0.976,0.091,0.077,7,3
KMeans,0.416,0.023,0.715,0.886,0.084,0.098,7,3
KMeans,0.096,0.051,0.966,0.976,0.969,0.979,7,3
KMeans,0.496,0.354,0.966,0.976,0.136,0.097,7,3
KMeans,0.063,0.003,0.809,0.92,0.437,0.428,7,3
KMeans,0.076,0.046,0.97,0.976,0.973,0.98,7,3
KMeans,0.36,0.248,0.97,0.976,0.182,0.143,7,3
specteral,0.084,0.004,0.666,0.867,0.223,0.234,7,3
specteral,0.102,0.055,0.966,0.976,0.967,0.976,7,3
specteral,0.545,0.41,0.966,0.976,0.045,0.032,7,3
specteral,0.021,0.001,0.647,0.918,0.085,0.094,7,3
specteral,0.115,0.063,0.954,0.976,0.957,0.978,7,3
specteral,0.605,0.349,0.954,0.976,0.136,0.071,7,3
specteral,0.021,0.001,0.713,0.92,0.165,0.184,7,3
specteral,0.089,0.051,0.962,0.976,0.967,0.981,7,3
specteral,0.501,0.314,0.962,0.976,0.227,0.143,7,3
affinity,0.042,0.002,0.861,0.883,0.229,0.207,7,3
affinity,0.065,0.036,0.977,0.976,0.982,0.981,7,3
affinity,0.305,0.238,0.977,0.976,0.227,0.238,7,3
affinity,0.905,0.049,0.688,0.899,0.026,0.049,7,3
affinity,0.087,0.047,0.964,0.976,0.97,0.982,7,3
affinity,0.454,0.34,0.964,0.976,0.273,0.182,7,3
affinity,0.521,0.038,0.777,0.898,0.035,0.043,7,3
affinity,0.085,0.049,0.968,0.976,0.971,0.979,7,3
affinity,0.436,0.287,0.968,0.976,0.136,0.103,7,3
KMeans,1.042,0.021,0.721,0.888,0.102,0.134,8,3
KMeans,0.081,0.044,0.974,0.98,0.974,0.981,8,3
KMeans,0.438,0.336,0.974,0.98,0.056,0.042,8,3
KMeans,4.03,0.179,0.733,0.825,0.145,0.172,8,3
KMeans,0.07,0.038,0.975,0.98,0.978,0.983,8,3
KMeans,0.491,0.34,0.975,0.98,0.167,0.13,8,3
KMeans,0.843,0.029,0.745,0.817,0.174,0.212,8,3
KMeans,0.075,0.041,0.977,0.98,0.978,0.981,8,3
KMeans,0.455,0.339,0.977,0.98,0.056,0.048,8,3
specteral,0.751,0.039,0.575,0.851,0.036,0.056,8,3
specteral,0.099,0.05,0.967,0.98,0.968,0.981,8,3
specteral,0.667,0.463,0.967,0.98,0.056,0.033,8,3
specteral,0.346,0.025,0.774,0.915,0.329,0.342,8,3
specteral,0.07,0.037,0.976,0.98,0.979,0.983,8,3
specteral,0.333,0.263,0.976,0.98,0.167,0.136,8,3
specteral,0.367,0.002,0.659,0.908,0.114,0.131,8,3
specteral,0.101,0.053,0.965,0.98,0.965,0.981,8,3
specteral,0.559,0.343,0.965,0.98,0.056,0.031,8,3
affinity,1.035,0.045,0.701,0.823,0.208,0.241,8,3
affinity,0.079,0.041,0.977,0.98,0.978,0.981,8,3
affinity,0.536,0.429,0.977,0.98,0.056,0.048,8,3
affinity,0.381,0.019,0.6,0.941,0.008,0.033,8,3
affinity,0.09,0.05,0.963,0.98,0.965,0.983,8,3
affinity,0.571,0.36,0.963,0.98,0.167,0.088,8,3
affinity,0.432,0.006,0.625,0.953,0.085,0.09,8,3
affinity,0.088,0.049,0.964,0.98,0.966,0.983,8,3
affinity,0.559,0.348,0.964,0.98,0.167,0.091,8,3
KMeans,0.117,0.006,0.68,0.82,0.064,0.083,10,3
KMeans,0.121,0.063,0.96,0.975,0.96,0.975,10,3
KMeans,0.608,0.389,0.96,0.975,0.037,0.023,10,3
KMeans,0.752,0.045,0.772,0.851,0.039,0.056,10,3
KMeans,0.093,0.05,0.969,0.975,0.971,0.977,10,3
KMeans,0.413,0.291,0.969,0.975,0.111,0.088,10,3
KMeans,0.393,0.021,0.734,0.809,0.064,0.093,10,3
KMeans,0.1,0.053,0.968,0.975,0.969,0.976,10,3
KMeans,0.434,0.325,0.968,0.975,0.074,0.057,10,3
specteral,0.608,0.032,0.684,0.889,0.048,0.057,10,3
specteral,0.102,0.056,0.962,0.975,0.964,0.978,10,3
specteral,0.524,0.367,0.962,0.975,0.148,0.095,10,3
specteral,0.998,0.05,0.735,0.859,0.071,0.08,10,3
specteral,0.1,0.057,0.968,0.975,0.967,0.975,10,3
specteral,0.404,0.333,0.968,0.975,0.0,0.0,10,3
specteral,0.273,0.013,0.714,0.859,0.052,0.072,10,3
specteral,0.099,0.055,0.966,0.975,0.967,0.976,10,3
specteral,0.434,0.329,0.966,0.975,0.074,0.054,10,3
affinity,0.915,0.058,0.767,0.861,0.039,0.049,10,3
affinity,0.086,0.046,0.972,0.975,0.975,0.978,10,3
affinity,0.408,0.337,0.972,0.975,0.148,0.129,10,3
affinity,0.176,0.008,0.677,0.901,0.083,0.1,10,3
affinity,0.097,0.051,0.966,0.975,0.969,0.978,10,3
affinity,0.419,0.318,0.966,0.975,0.148,0.108,10,3
affinity,0.195,0.009,0.676,0.89,0.067,0.087,10,3
affinity,0.099,0.052,0.964,0.975,0.967,0.979,10,3
affinity,0.493,0.354,0.964,0.975,0.185,0.125,10,3
